Order ID,Date,Customer ID,Company Name,Sales Person,Region,Item,Price,Quantity,Revenue,,,,,,,,,,
868,27-09-2018,9,Company I,Laura Larsen,California,Item 3,69,7,483,,,,,,,,,,
869,28-09-2018,14,Company N,Anne Lee,New Mexico,Item 1,399,3,1197,,,,,,,,,,
870,28-09-2018,3,Company C,Ben Wallace,Texas,Item 4,159,5,795,,,,,,,,,,
871,28-09-2018,9,Company I,Laura Larsen,California,Item 3,69,6,414,,,,,,,,,,
872,28-09-2018,1,Company A,Anna Weber,Texas,Item 4,159,5,795,,,,,,,,,,
873,29-09-2018,20,Company T,Oscar Knox,Arizona,Item 2,199,3,597,,,,,,,,,,
874,29-09-2018,3,Company C,Ben Wallace,Texas,Item 5,289,8,2312,,,,,,,,,,
875,29-09-2018,4,Company D,Ben Wallace,Texas,Item 3,69,6,414,,,,,,,,,,
876,29-09-2018,7,Company G,Laura Larsen,California,Item 5,289,0,0,,,,,,,,,,
877,30-09-2018,11,Company K,Michael Fox,New Mexico,Item 5,289,1,289,,,,,,,,,,
878,30-09-2018,15,Company O,Anne Lee,New Mexico,Item 4,159,0,0,,,,,,,,,,
879,30-09-2018,20,Company T,Andrew James,Arizona,Item 2,199,1,199,,,,,,,,,,
880,30-09-2018,6,Company F,Kim Fishman,California,Item 2,199,7,1393,,,,,,,,,,
881,01-10-2018,9,Company I,Kim Fishman,California,Item 1,399,7,2793,,,,,,,,,,
882,01-10-2018,7,Company G,Laura Larsen,California,Item 4,159,2,318,,,,,,,,,,
883,02-10-2018,3,Company C,Ben Wallace,Texas,Item 2,199,5,995,,,,,,,,,,
884,02-10-2018,14,Company N,Anne Lee,New Mexico,Item 5,289,9,2601,,,,,,,,,,
885,02-10-2018,15,Company O,Anne Lee,New Mexico,Item 4,159,8,1272,,,,,,,,,,
886,03-10-2018,20,Company T,Oscar Knox,Arizona,Item 4,159,1,159,,,,,,,,,,
887,04-10-2018,20,Company T,Andrew James,Arizona,Item 5,289,1,289,,,,,,,,,,
888,04-10-2018,15,Company O,Michael Fox,New Mexico,Item 2,199,3,597,,,,,,,,,,
889,05-10-2018,20,Company T,Oscar Knox,Arizona,Item 2,199,3,597,,,,,,,,,,
890,05-10-2018,9,Company I,Laura Larsen,California,Item 5,289,9,2601,,,,,,,,,,
891,05-10-2018,4,Company D,Anna Weber,Texas,Item 2,199,9,1791,,,,,,,,,,
892,05-10-2018,16,Company P,Andrew James,Arizona,Item 4,159,7,1113,,,,,,,,,,
893,05-10-2018,5,Company E,Ben Wallace,Texas,Item 3,69,3,207,,,,,,,,,,
894,06-10-2018,11,Company K,Anne Lee,New Mexico,Item 4,159,6,954,,,,,,,,,,
895,06-10-2018,9,Company I,Kim Fishman,California,Item 2,199,2,398,,,,,,,,,,
896,06-10-2018,6,Company F,Laura Larsen,California,Item 2,199,8,1592,,,,,,,,,,
897,06-10-2018,4,Company D,Anna Weber,Texas,Item 1,399,0,0,,,,,,,,,,
898,06-10-2018,17,Company Q,Andrew James,Arizona,Item 2,199,2,398,,,,,,,,,,
899,07-10-2018,1,Company A,Ben Wallace,Texas,Item 2,199,4,796,,,,,,,,,,
900,07-10-2018,4,Company D,Anna Weber,Texas,Item 4,159,5,795,,,,,,,,,,
901,08-10-2018,15,Company O,Michael Fox,New Mexico,Item 1,399,7,2793,,,,,,,,,,
902,09-10-2018,13,Company M,Michael Fox,New Mexico,Item 1,399,4,1596,,,,,,,,,,
903,10-10-2018,6,Company F,Kim Fishman,California,Item 5,289,3,867,,,,,,,,,,
904,10-10-2018,5,Company E,Anna Weber,Texas,Item 5,289,1,289,,,,,,,,,,
905,11-10-2018,13,Company M,Michael Fox,New Mexico,Item 5,289,7,2023,,,,,,,,,,
906,11-10-2018,19,Company S,Oscar Knox,Arizona,Item 2,199,5,995,,,,,,,,,,
907,12-10-2018,10,Company J,Kim Fishman,California,Item 2,199,1,199,,,,,,,,,,
908,12-10-2018,20,Company T,Oscar Knox,Arizona,Item 5,289,3,867,,,,,,,,,,
909,13-10-2018,7,Company G,Laura Larsen,California,Item 4,159,8,1272,,,,,,,,,,
910,13-10-2018,19,Company S,Oscar Knox,Arizona,Item 2,199,3,597,,,,,,,,,,
911,13-10-2018,18,Company R,Oscar Knox,Arizona,Item 3,69,9,621,,,,,,,,,,
912,13-10-2018,13,Company M,Michael Fox,New Mexico,Item 5,289,8,2312,,,,,,,,,,
913,13-10-2018,9,Company I,Laura Larsen,California,Item 2,199,5,995,,,,,,,,,,
914,13-10-2018,14,Company N,Michael Fox,New Mexico,Item 4,159,7,1113,,,,,,,,,,
915,14-10-2018,3,Company C,Anna Weber,Texas,Item 3,69,2,138,,,,,,,,,,
916,14-10-2018,10,Company J,Laura Larsen,California,Item 5,289,5,1445,,,,,,,,,,
917,15-10-2018,18,Company R,Andrew James,Arizona,Item 3,69,2,138,,,,,,,,,,
918,15-10-2018,18,Company R,Andrew James,Arizona,Item 4,159,5,795,,,,,,,,,,
919,15-10-2018,14,Company N,Anne Lee,New Mexico,Item 1,399,9,3591,,,,,,,,,,
920,15-10-2018,2,Company B,Ben Wallace,Texas,Item 2,199,3,597,,,,,,,,,,
921,16-10-2018,17,Company Q,Oscar Knox,Arizona,Item 1,399,6,2394,,,,,,,,,,
922,16-10-2018,1,Company A,Anna Weber,Texas,Item 5,289,7,2023,,,,,,,,,,
923,16-10-2018,15,Company O,Anne Lee,New Mexico,Item 4,159,3,477,,,,,,,,,,
924,16-10-2018,11,Company K,Michael Fox,New Mexico,Item 5,289,9,2601,,,,,,,,,,
925,16-10-2018,12,Company L,Michael Fox,New Mexico,Item 2,199,7,1393,,,,,,,,,,
926,17-10-2018,1,Company A,Ben Wallace,Texas,Item 2,199,0,0,,,,,,,,,,
927,17-10-2018,8,Company H,Laura Larsen,California,Item 2,199,8,1592,,,,,,,,,,
928,17-10-2018,20,Company T,Andrew James,Arizona,Item 4,159,8,1272,,,,,,,,,,
929,17-10-2018,14,Company N,Anne Lee,New Mexico,Item 4,159,5,795,,,,,,,,,,
930,17-10-2018,10,Company J,Laura Larsen,California,Item 2,199,3,597,,,,,,,,,,
931,18-10-2018,17,Company Q,Andrew James,Arizona,Item 1,399,0,0,,,,,,,,,,
932,19-10-2018,5,Company E,Ben Wallace,Texas,Item 2,199,6,1194,,,,,,,,,,
933,19-10-2018,10,Company J,Laura Larsen,California,Item 4,159,6,954,,,,,,,,,,
934,20-10-2018,17,Company Q,Andrew James,Arizona,Item 4,159,1,159,,,,,,,,,,
935,20-10-2018,18,Company R,Oscar Knox,Arizona,Item 5,289,5,1445,,,,,,,,,,
936,20-10-2018,2,Company B,Anna Weber,Texas,Item 3,69,8,552,,,,,,,,,,
937,21-10-2018,17,Company Q,Oscar Knox,Arizona,Item 3,69,5,345,,,,,,,,,,
938,22-10-2018,10,Company J,Kim Fishman,California,Item 1,399,0,0,,,,,,,,,,
939,22-10-2018,1,Company A,Ben Wallace,Texas,Item 5,289,7,2023,,,,,,,,,,
940,22-10-2018,5,Company E,Anna Weber,Texas,Item 2,199,5,995,,,,,,,,,,
941,22-10-2018,20,Company T,Oscar Knox,Arizona,Item 4,159,5,795,,,,,,,,,,
942,22-10-2018,1,Company A,Anna Weber,Texas,Item 1,399,8,3192,,,,,,,,,,
943,22-10-2018,6,Company F,Kim Fishman,California,Item 4,159,6,954,,,,,,,,,,
944,23-10-2018,4,Company D,Ben Wallace,Texas,Item 1,399,1,399,,,,,,,,,,
945,24-10-2018,17,Company Q,Andrew James,Arizona,Item 2,199,5,995,,,,,,,,,,
946,25-10-2018,1,Company A,Anna Weber,Texas,Item 2,199,1,199,,,,,,,,,,
947,25-10-2018,15,Company O,Michael Fox,New Mexico,Item 3,69,4,276,,,,,,,,,,
948,25-10-2018,9,Company I,Laura Larsen,California,Item 2,199,5,995,,,,,,,,,,
949,26-10-2018,6,Company F,Laura Larsen,California,Item 1,399,5,1995,,,,,,,,,,
950,26-10-2018,20,Company T,Oscar Knox,Arizona,Item 3,69,8,552,,,,,,,,,,
951,27-10-2018,17,Company Q,Andrew James,Arizona,Item 2,199,1,199,,,,,,,,,,
952,27-10-2018,6,Company F,Laura Larsen,California,Item 1,399,7,2793,,,,,,,,,,
953,27-10-2018,3,Company C,Ben Wallace,Texas,Item 2,199,1,199,,,,,,,,,,
954,27-10-2018,4,Company D,Anna Weber,Texas,Item 2,199,8,1592,,,,,,,,,,
955,28-10-2018,10,Company J,Kim Fishman,California,Item 2,199,0,0,,,,,,,,,,
956,29-10-2018,6,Company F,Kim Fishman,California,Item 4,159,4,636,,,,,,,,,,
957,29-10-2018,17,Company Q,Andrew James,Arizona,Item 5,289,9,2601,,,,,,,,,,
958,29-10-2018,9,Company I,Kim Fishman,California,Item 1,399,2,798,,,,,,,,,,
959,29-10-2018,2,Company B,Anna Weber,Texas,Item 3,69,6,414,,,,,,,,,,
960,29-10-2018,9,Company I,Kim Fishman,California,Item 3,69,6,414,,,,,,,,,,
961,29-10-2018,18,Company R,Andrew James,Arizona,Item 3,69,3,207,,,,,,,,,,
962,29-10-2018,9,Company I,Kim Fishman,California,Item 3,69,2,138,,,,,,,,,,
963,29-10-2018,14,Company N,Michael Fox,New Mexico,Item 4,159,1,159,,,,,,,,,,
964,29-10-2018,7,Company G,Kim Fishman,California,Item 1,399,2,798,,,,,,,,,,
965,29-10-2018,2,Company B,Ben Wallace,Texas,Item 2,199,7,1393,,,,,,,,,,
966,29-10-2018,18,Company R,Andrew James,Arizona,Item 4,159,7,1113,,,,,,,,,,
967,30-10-2018,14,Company N,Anne Lee,New Mexico,Item 1,399,1,399,,,,,,,,,,
968,30-10-2018,19,Company S,Oscar Knox,Arizona,Item 3,69,3,207,,,,,,,,,,
969,30-10-2018,7,Company G,Laura Larsen,California,Item 4,159,1,159,,,,,,,,,,
970,31-10-2018,7,Company G,Laura Larsen,California,Item 1,399,0,0,,,,,,,,,,
971,01-11-2018,14,Company N,Anne Lee,New Mexico,Item 2,199,0,0,,,,,,,,,,
972,02-11-2018,19,Company S,Oscar Knox,Arizona,Item 4,159,4,636,,,,,,,,,,
973,03-11-2018,13,Company M,Michael Fox,New Mexico,Item 1,399,0,0,,,,,,,,,,
974,04-11-2018,1,Company A,Anna Weber,Texas,Item 3,69,7,483,,,,,,,,,,
975,04-11-2018,13,Company M,Anne Lee,New Mexico,Item 4,159,2,318,,,,,,,,,,
976,04-11-2018,2,Company B,Ben Wallace,Texas,Item 3,69,1,69,,,,,,,,,,
977,05-11-2018,5,Company E,Ben Wallace,Texas,Item 2,199,9,1791,,,,,,,,,,
978,06-11-2018,20,Company T,Oscar Knox,Arizona,Item 4,159,0,0,,,,,,,,,,
979,07-11-2018,16,Company P,Oscar Knox,Arizona,Item 3,69,9,621,,,,,,,,,,
980,07-11-2018,9,Company I,Laura Larsen,California,Item 5,289,9,2601,,,,,,,,,,
981,07-11-2018,2,Company B,Anna Weber,Texas,Item 1,399,4,1596,,,,,,,,,,
982,08-11-2018,8,Company H,Laura Larsen,California,Item 2,199,1,199,,,,,,,,,,
983,08-11-2018,18,Company R,Andrew James,Arizona,Item 1,399,9,3591,,,,,,,,,,
984,08-11-2018,12,Company L,Michael Fox,New Mexico,Item 3,69,0,0,,,,,,,,,,
985,08-11-2018,10,Company J,Kim Fishman,California,Item 4,159,9,1431,,,,,,,,,,
986,08-11-2018,9,Company I,Laura Larsen,California,Item 4,159,7,1113,,,,,,,,,,
987,09-11-2018,8,Company H,Kim Fishman,California,Item 2,199,7,1393,,,,,,,,,,
988,09-11-2018,17,Company Q,Oscar Knox,Arizona,Item 2,199,2,398,,,,,,,,,,
989,09-11-2018,4,Company D,Anna Weber,Texas,Item 4,159,9,1431,,,,,,,,,,
990,09-11-2018,16,Company P,Andrew James,Arizona,Item 5,289,4,1156,,,,,,,,,,
991,09-11-2018,18,Company R,Oscar Knox,Arizona,Item 1,399,9,3591,,,,,,,,,,
992,10-11-2018,19,Company S,Andrew James,Arizona,Item 2,199,8,1592,,,,,,,,,,
993,10-11-2018,10,Company J,Laura Larsen,California,Item 1,399,6,2394,,,,,,,,,,
994,10-11-2018,5,Company E,Anna Weber,Texas,Item 4,159,4,636,,,,,,,,,,
995,11-11-2018,10,Company J,Kim Fishman,California,Item 3,69,1,69,,,,,,,,,,
996,11-11-2018,7,Company G,Kim Fishman,California,Item 2,199,0,0,,,,,,,,,,
997,11-11-2018,13,Company M,Anne Lee,New Mexico,Item 2,199,9,1791,,,,,,,,,,
998,12-11-2018,14,Company N,Anne Lee,New Mexico,Item 2,199,5,995,,,,,,,,,,
999,13-11-2018,2,Company B,Anna Weber,Texas,Item 2,199,3,597,,,,,,,,,,
1000,14-11-2018,1,Company A,Ben Wallace,Texas,Item 2,199,7,1393,,,,,,,,,,
1001,15-11-2018,15,Company O,Michael Fox,New Mexico,Item 5,289,7,2023,,,,,,,,,,
1002,15-11-2018,2,Company B,Ben Wallace,Texas,Item 2,199,2,398,,,,,,,,,,
1003,15-11-2018,10,Company J,Laura Larsen,California,Item 4,159,4,636,,,,,,,,,,
1004,15-11-2018,17,Company Q,Oscar Knox,Arizona,Item 2,199,9,1791,,,,,,,,,,
1005,15-11-2018,10,Company J,Kim Fishman,California,Item 2,199,1,199,,,,,,,,,,
1006,15-11-2018,19,Company S,Oscar Knox,Arizona,Item 4,159,2,318,,,,,,,,,,
1007,15-11-2018,6,Company F,Kim Fishman,California,Item 2,199,7,1393,,,,,,,,,,
1008,16-11-2018,15,Company O,Michael Fox,New Mexico,Item 5,289,1,289,,,,,,,,,,
1009,16-11-2018,8,Company H,Kim Fishman,California,Item 1,399,0,0,,,,,,,,,,
1010,17-11-2018,1,Company A,Anna Weber,Texas,Item 2,199,2,398,,,,,,,,,,
1011,17-11-2018,7,Company G,Laura Larsen,California,Item 5,289,0,0,,,,,,,,,,
1012,17-11-2018,3,Company C,Ben Wallace,Texas,Item 5,289,4,1156,,,,,,,,,,
1013,17-11-2018,9,Company I,Laura Larsen,California,Item 3,69,8,552,,,,,,,,,,
1014,18-11-2018,2,Company B,Ben Wallace,Texas,Item 2,199,6,1194,,,,,,,,,,
1015,19-11-2018,5,Company E,Anna Weber,Texas,Item 1,399,2,798,,,,,,,,,,
1016,19-11-2018,6,Company F,Kim Fishman,California,Item 5,289,5,1445,,,,,,,,,,
1017,19-11-2018,12,Company L,Michael Fox,New Mexico,Item 2,199,4,796,,,,,,,,,,
1018,19-11-2018,5,Company E,Ben Wallace,Texas,Item 1,399,1,399,,,,,,,,,,
1019,20-11-2018,5,Company E,Ben Wallace,Texas,Item 1,399,8,3192,,,,,,,,,,
1020,21-11-2018,20,Company T,Andrew James,Arizona,Item 3,69,9,621,,,,,,,,,,
1021,21-11-2018,16,Company P,Oscar Knox,Arizona,Item 1,399,3,1197,,,,,,,,,,
1022,22-11-2018,1,Company A,Ben Wallace,Texas,Item 4,159,6,954,,,,,,,,,,
1023,22-11-2018,5,Company E,Ben Wallace,Texas,Item 1,399,6,2394,,,,,,,,,,
1024,22-11-2018,15,Company O,Anne Lee,New Mexico,Item 3,69,7,483,,,,,,,,,,
1025,22-11-2018,2,Company B,Ben Wallace,Texas,Item 2,199,9,1791,,,,,,,,,,
1026,22-11-2018,8,Company H,Kim Fishman,California,Item 4,159,6,954,,,,,,,,,,
1027,22-11-2018,3,Company C,Ben Wallace,Texas,Item 3,69,5,345,,,,,,,,,,
1028,22-11-2018,20,Company T,Oscar Knox,Arizona,Item 4,159,0,0,,,,,,,,,,
1029,22-11-2018,8,Company H,Kim Fishman,California,Item 1,399,9,3591,,,,,,,,,,
1030,22-11-2018,7,Company G,Kim Fishman,California,Item 1,399,5,1995,,,,,,,,,,
1031,22-11-2018,10,Company J,Laura Larsen,California,Item 1,399,0,0,,,,,,,,,,
1032,22-11-2018,13,Company M,Michael Fox,New Mexico,Item 2,199,7,1393,,,,,,,,,,
1033,23-11-2018,15,Company O,Michael Fox,New Mexico,Item 3,69,7,483,,,,,,,,,,
1034,23-11-2018,3,Company C,Anna Weber,Texas,Item 1,399,2,798,,,,,,,,,,
1035,23-11-2018,4,Company D,Anna Weber,Texas,Item 1,399,6,2394,,,,,,,,,,
1036,23-11-2018,13,Company M,Michael Fox,New Mexico,Item 1,399,9,3591,,,,,,,,,,
1037,23-11-2018,12,Company L,Michael Fox,New Mexico,Item 5,289,6,1734,,,,,,,,,,
1038,23-11-2018,17,Company Q,Andrew James,Arizona,Item 2,199,3,597,,,,,,,,,,
1039,24-11-2018,13,Company M,Anne Lee,New Mexico,Item 5,289,1,289,,,,,,,,,,
1040,24-11-2018,7,Company G,Laura Larsen,California,Item 2,199,5,995,,,,,,,,,,
1041,24-11-2018,18,Company R,Andrew James,Arizona,Item 4,159,2,318,,,,,,,,,,
1042,24-11-2018,14,Company N,Anne Lee,New Mexico,Item 5,289,2,578,,,,,,,,,,
1043,24-11-2018,3,Company C,Ben Wallace,Texas,Item 3,69,4,276,,,,,,,,,,
1044,24-11-2018,9,Company I,Laura Larsen,California,Item 1,399,1,399,,,,,,,,,,
1045,24-11-2018,11,Company K,Anne Lee,New Mexico,Item 1,399,3,1197,,,,,,,,,,
1046,25-11-2018,4,Company D,Ben Wallace,Texas,Item 1,399,5,1995,,,,,,,,,,
1047,26-11-2018,6,Company F,Laura Larsen,California,Item 5,289,1,289,,,,,,,,,,
1048,26-11-2018,13,Company M,Anne Lee,New Mexico,Item 5,289,7,2023,,,,,,,,,,
1049,27-11-2018,2,Company B,Anna Weber,Texas,Item 1,399,8,3192,,,,,,,,,,
1050,27-11-2018,4,Company D,Ben Wallace,Texas,Item 1,399,6,2394,,,,,,,,,,
1051,27-11-2018,1,Company A,Ben Wallace,Texas,Item 3,69,9,621,,,,,,,,,,
1052,28-11-2018,10,Company J,Kim Fishman,California,Item 3,69,7,483,,,,,,,,,,
1053,28-11-2018,15,Company O,Anne Lee,New Mexico,Item 3,69,1,69,,,,,,,,,,
1054,28-11-2018,6,Company F,Laura Larsen,California,Item 4,159,2,318,,,,,,,,,,
1055,28-11-2018,11,Company K,Michael Fox,New Mexico,Item 5,289,8,2312,,,,,,,,,,
1056,28-11-2018,4,Company D,Anna Weber,Texas,Item 5,289,7,2023,,,,,,,,,,
1057,29-11-2018,8,Company H,Laura Larsen,California,Item 2,199,3,597,,,,,,,,,,
1058,29-11-2018,9,Company I,Laura Larsen,California,Item 1,399,6,2394,,,,,,,,,,
1059,29-11-2018,12,Company L,Anne Lee,New Mexico,Item 5,289,9,2601,,,,,,,,,,
1060,30-11-2018,2,Company B,Anna Weber,Texas,Item 4,159,1,159,,,,,,,,,,
1061,01-12-2018,8,Company H,Laura Larsen,California,Item 1,399,5,1995,,,,,,,,,,
1062,01-12-2018,17,Company Q,Andrew James,Arizona,Item 5,289,0,0,,,,,,,,,,
1063,02-12-2018,7,Company G,Laura Larsen,California,Item 1,399,3,1197,,,,,,,,,,
1064,03-12-2018,1,Company A,Ben Wallace,Texas,Item 5,289,4,1156,,,,,,,,,,
1065,03-12-2018,19,Company S,Oscar Knox,Arizona,Item 5,289,2,578,,,,,,,,,,
1066,04-12-2018,2,Company B,Anna Weber,Texas,Item 3,69,7,483,,,,,,,,,,
1067,04-12-2018,16,Company P,Andrew James,Arizona,Item 1,399,0,0,,,,,,,,,,
1068,05-12-2018,5,Company E,Ben Wallace,Texas,Item 1,399,4,1596,,,,,,,,,,
1069,06-12-2018,4,Company D,Anna Weber,Texas,Item 2,199,2,398,,,,,,,,,,
1070,06-12-2018,14,Company N,Michael Fox,New Mexico,Item 2,199,3,597,,,,,,,,,,
1071,06-12-2018,4,Company D,Anna Weber,Texas,Item 2,199,5,995,,,,,,,,,,
1072,07-12-2018,4,Company D,Anna Weber,Texas,Item 3,69,7,483,,,,,,,,,,
1073,07-12-2018,9,Company I,Kim Fishman,California,Item 5,289,7,2023,,,,,,,,,,
1074,08-12-2018,10,Company J,Kim Fishman,California,Item 3,69,7,483,,,,,,,,,,
1075,08-12-2018,4,Company D,Anna Weber,Texas,Item 3,69,5,345,,,,,,,,,,
1076,09-12-2018,20,Company T,Oscar Knox,Arizona,Item 5,289,8,2312,,,,,,,,,,
1077,10-12-2018,11,Company K,Michael Fox,New Mexico,Item 5,289,9,2601,,,,,,,,,,
1078,11-12-2018,13,Company M,Michael Fox,New Mexico,Item 5,289,8,2312,,,,,,,,,,
1079,11-12-2018,10,Company J,Kim Fishman,California,Item 3,69,6,414,,,,,,,,,,
1080,11-12-2018,19,Company S,Oscar Knox,Arizona,Item 5,289,9,2601,,,,,,,,,,
1081,12-12-2018,14,Company N,Michael Fox,New Mexico,Item 5,289,5,1445,,,,,,,,,,
1082,13-12-2018,16,Company P,Oscar Knox,Arizona,Item 4,159,0,0,,,,,,,,,,
1083,13-12-2018,13,Company M,Michael Fox,New Mexico,Item 5,289,5,1445,,,,,,,,,,
1084,13-12-2018,2,Company B,Anna Weber,Texas,Item 2,199,4,796,,,,,,,,,,
1085,13-12-2018,5,Company E,Ben Wallace,Texas,Item 2,199,9,1791,,,,,,,,,,
1086,13-12-2018,11,Company K,Anne Lee,New Mexico,Item 3,69,1,69,,,,,,,,,,
1087,13-12-2018,3,Company C,Anna Weber,Texas,Item 3,69,5,345,,,,,,,,,,
1088,13-12-2018,11,Company K,Anne Lee,New Mexico,Item 4,159,3,477,,,,,,,,,,
1089,13-12-2018,1,Company A,Anna Weber,Texas,Item 1,399,1,399,,,,,,,,,,
1090,14-12-2018,18,Company R,Oscar Knox,Arizona,Item 5,289,9,2601,,,,,,,,,,
1091,15-12-2018,15,Company O,Anne Lee,New Mexico,Item 5,289,9,2601,,,,,,,,,,
1092,15-12-2018,8,Company H,Kim Fishman,California,Item 5,289,2,578,,,,,,,,,,
1093,16-12-2018,18,Company R,Oscar Knox,Arizona,Item 4,159,4,636,,,,,,,,,,
1094,16-12-2018,5,Company E,Ben Wallace,Texas,Item 3,69,1,69,,,,,,,,,,
1095,16-12-2018,20,Company T,Andrew James,Arizona,Item 5,289,3,867,,,,,,,,,,
1096,17-12-2018,12,Company L,Michael Fox,New Mexico,Item 1,399,5,1995,,,,,,,,,,
1097,17-12-2018,1,Company A,Anna Weber,Texas,Item 3,69,6,414,,,,,,,,,,
1098,18-12-2018,10,Company J,Kim Fishman,California,Item 2,199,3,597,,,,,,,,,,
1099,18-12-2018,3,Company C,Anna Weber,Texas,Item 3,69,2,138,,,,,,,,,,
1100,18-12-2018,8,Company H,Laura Larsen,California,Item 4,159,3,477,,,,,,,,,,
1101,18-12-2018,8,Company H,Kim Fishman,California,Item 3,69,9,621,,,,,,,,,,
1102,18-12-2018,12,Company L,Michael Fox,New Mexico,Item 1,399,3,1197,,,,,,,,,,
1103,18-12-2018,5,Company E,Ben Wallace,Texas,Item 1,399,0,0,,,,,,,,,,
1104,18-12-2018,12,Company L,Anne Lee,New Mexico,Item 2,199,2,398,,,,,,,,,,
1105,18-12-2018,12,Company L,Michael Fox,New Mexico,Item 4,159,7,1113,,,,,,,,,,
1106,18-12-2018,20,Company T,Oscar Knox,Arizona,Item 5,289,4,1156,,,,,,,,,,
1107,18-12-2018,7,Company G,Laura Larsen,California,Item 2,199,9,1791,,,,,,,,,,
1108,18-12-2018,14,Company N,Michael Fox,New Mexico,Item 1,399,5,1995,,,,,,,,,,
1109,19-12-2018,11,Company K,Michael Fox,New Mexico,Item 4,159,2,318,,,,,,,,,,
1110,19-12-2018,10,Company J,Laura Larsen,California,Item 4,159,9,1431,,,,,,,,,,
1111,20-12-2018,4,Company D,Anna Weber,Texas,Item 1,399,8,3192,,,,,,,,,,
1112,20-12-2018,10,Company J,Kim Fishman,California,Item 3,69,6,414,,,,,,,,,,
1113,20-12-2018,19,Company S,Oscar Knox,Arizona,Item 3,69,7,483,,,,,,,,,,
1114,20-12-2018,13,Company M,Michael Fox,New Mexico,Item 3,69,8,552,,,,,,,,,,
1115,20-12-2018,20,Company T,Andrew James,Arizona,Item 2,199,1,199,,,,,,,,,,
1116,20-12-2018,14,Company N,Michael Fox,New Mexico,Item 4,159,9,1431,,,,,,,,,,
1117,20-12-2018,9,Company I,Kim Fishman,California,Item 5,289,5,1445,,,,,,,,,,
1118,20-12-2018,18,Company R,Oscar Knox,Arizona,Item 1,399,7,2793,,,,,,,,,,
1119,20-12-2018,10,Company J,Kim Fishman,California,Item 2,199,6,1194,,,,,,,,,,
1120,21-12-2018,1,Company A,Ben Wallace,Texas,Item 4,159,8,1272,,,,,,,,,,
1121,22-12-2018,14,Company N,Anne Lee,New Mexico,Item 1,399,7,2793,,,,,,,,,,
1122,23-12-2018,6,Company F,Laura Larsen,California,Item 4,159,2,318,,,,,,,,,,
1123,23-12-2018,9,Company I,Kim Fishman,California,Item 4,159,9,1431,,,,,,,,,,
1124,23-12-2018,14,Company N,Michael Fox,New Mexico,Item 4,159,2,318,,,,,,,,,,
1125,23-12-2018,19,Company S,Oscar Knox,Arizona,Item 3,69,5,345,,,,,,,,,,
1126,23-12-2018,11,Company K,Michael Fox,New Mexico,Item 5,289,9,2601,,,,,,,,,,
1127,23-12-2018,17,Company Q,Andrew James,Arizona,Item 2,199,9,1791,,,,,,,,,,
1128,24-12-2018,9,Company I,Laura Larsen,California,Item 1,399,2,798,,,,,,,,,,
1129,24-12-2018,13,Company M,Michael Fox,New Mexico,Item 4,159,2,318,,,,,,,,,,
1130,25-12-2018,18,Company R,Andrew James,Arizona,Item 2,199,8,1592,,,,,,,,,,
1131,25-12-2018,4,Company D,Ben Wallace,Texas,Item 3,69,7,483,,,,,,,,,,
1132,25-12-2018,17,Company Q,Oscar Knox,Arizona,Item 2,199,3,597,,,,,,,,,,
1133,25-12-2018,8,Company H,Laura Larsen,California,Item 3,69,2,138,,,,,,,,,,
1134,25-12-2018,12,Company L,Anne Lee,New Mexico,Item 4,159,5,795,,,,,,,,,,
1135,25-12-2018,5,Company E,Anna Weber,Texas,Item 5,289,4,1156,,,,,,,,,,
1136,25-12-2018,16,Company P,Oscar Knox,Arizona,Item 4,159,4,636,,,,,,,,,,
1137,25-12-2018,3,Company C,Ben Wallace,Texas,Item 5,289,6,1734,,,,,,,,,,
1138,25-12-2018,14,Company N,Michael Fox,New Mexico,Item 4,159,0,0,,,,,,,,,,
1139,26-12-2018,11,Company K,Michael Fox,New Mexico,Item 5,289,2,578,,,,,,,,,,
1140,27-12-2018,6,Company F,Laura Larsen,California,Item 4,159,1,159,,,,,,,,,,
1141,27-12-2018,15,Company O,Michael Fox,New Mexico,Item 4,159,0,0,,,,,,,,,,
1142,27-12-2018,16,Company P,Oscar Knox,Arizona,Item 1,399,8,3192,,,,,,,,,,
1143,28-12-2018,17,Company Q,Oscar Knox,Arizona,Item 3,69,6,414,,,,,,,,,,
1144,29-12-2018,11,Company K,Michael Fox,New Mexico,Item 1,399,2,798,,,,,,,,,,
1145,30-12-2018,12,Company L,Michael Fox,New Mexico,Item 1,399,8,3192,,,,,,,,,,
1146,31-12-2018,4,Company D,Anna Weber,Texas,Item 2,199,8,1592,,,,,,,,,,
1147,01-01-2019,20,Company T,Andrew James,Arizona,Item 1,399,4,1596,,,,,,,,,,
1148,02-01-2019,19,Company S,Andrew James,Arizona,Item 2,199,0,0,,,,,,,,,,
1149,02-01-2019,10,Company J,Kim Fishman,California,Item 4,159,7,1113,,,,,,,,,,
1150,02-01-2019,5,Company E,Ben Wallace,Texas,Item 4,159,0,0,,,,,,,,,,
1151,03-01-2019,1,Company A,Ben Wallace,Texas,Item 5,289,4,1156,,,,,,,,,,
1152,03-01-2019,1,Company A,Ben Wallace,Texas,Item 3,69,7,483,,,,,,,,,,
1153,04-01-2019,20,Company T,Andrew James,Arizona,Item 4,159,2,318,,,,,,,,,,
1154,05-01-2019,4,Company D,Ben Wallace,Texas,Item 3,69,1,69,,,,,,,,,,
